tickers,company,listed_market,listing_date,issue_price,company_website,business_address,main_business,diluted_earnings_per_share 06/30/24,diluted_earnings_per_share 03/31/24,diluted_earnings_per_share 12/31/23,diluted_earnings_per_share 09/30/23,weighted_earnings_per_share 06/30/24,weighted_earnings_per_share 03/31/24,weighted_earnings_per_share 12/31/23,weighted_earnings_per_share 09/30/23,net_asset_per_share 06/30/24,net_asset_per_share 03/31/24,net_asset_per_share 12/31/23,net_asset_per_share 09/30/23,return_on_equity 06/30/24,return_on_equity 03/31/24,return_on_equity 12/31/23,return_on_equity 09/30/23,operating_profit_margin 06/30/24,operating_profit_margin 03/31/24,operating_profit_margin 12/31/23,operating_profit_margin 09/30/23,net_profit_margin 06/30/24,net_profit_margin 03/31/24,net_profit_margin 12/31/23,net_profit_margin 09/30/23,return_on_assets 06/30/24,return_on_assets 03/31/24,return_on_assets 12/31/23,return_on_assets 09/30/23,current_ratio 06/30/24,current_ratio 03/31/24,current_ratio 12/31/23,current_ratio 09/30/23,quick_ratio 06/30/24,quick_ratio 03/31/24,quick_ratio 12/31/23,quick_ratio 09/30/23,cash_ratio 06/30/24,cash_ratio 03/31/24,cash_ratio 12/31/23,cash_ratio 09/30/23,debt_to_asset_ratio 06/30/24,debt_to_asset_ratio 03/31/24,debt_to_asset_ratio 12/31/23,debt_to_asset_ratio 09/30/23
300798,锦鸡股份,深圳证券交易所,2019-11-22,5.53,http://www.jinjidyes.com,江苏省泰兴经济开发区新港路10号,"为染料和染料中间体的研发、生产和销售,主要产品为活性染料,用于纺织品的染色和印花。",0.0163,0.0148,0.0338,0.0702,0.0155,0.014,0.0358,0.0595,3.7066,3.7251,3.7103,3.3319,0.44,0.4,0.91,2.11,2.6966,3.9038,3.816,5.4113,1.6897,3.2192,1.6719,4.1291,0.2975,0.2798,0.6526,1.2673,1.901,1.9469,2.1793,3.1529,1.5552,1.5693,1.7884,2.6235,32.1542,24.6083,33.5577,31.2517,32.5359,29.4611,28.3825,39.8238
300799,左江退,深圳证券交易所,2019-10-29,21.48,http://,北京市海淀区高里掌路3号院9号楼1层101、2层201,"专注于国家网络信息安全领域相关技术的研发与应用,主要从事国家网络信息安全应用相关的软硬件平台、板卡和芯片的设计、开发、生产与销售。",-0.9337,-0.4659,-2.4045,-1.137,-0.7238,-0.3842,-2.15,-0.9529,3.88,4.0633,4.4475,5.6776,-18.64,-9.45,-48.45,-16.8,-1460.8398,-1582.3474,-460.6106,-383.643,-1442.2437,-1565.8372,-460.7101,-343.9992,-13.6542,-7.2058,-34.8974,-14.6721,1.8166,2.0606,2.2761,3.2926,1.0404,1.0996,1.2885,2.104,24.5798,4.9617,16.7711,54.5889,38.2718,32.6599,30.0525,21.0515
300800,力合科技,深圳证券交易所,2019-11-06,50.64,http://www.lihero.com,湖南省长沙市高新区青山路668号,环境监测系统研发、生产和销售及运营服务。,0.0531,0.0565,0.1974,0.1559,0.06,0.06,0.2,0.16,8.4562,8.6562,8.7019,8.6567,0.66,0.67,2.27,1.8,3.4231,9.1288,6.4373,7.9519,3.6521,8.1405,6.9953,8.6285,0.5361,0.5595,1.9219,1.5558,6.3471,6.6296,6.224,6.8653,5.6301,5.884,5.6452,6.1052,143.1859,146.8864,181.9925,112.5329,14.4442,14.108,15.1666,13.6071
300801,泰和科技,深圳证券交易所,2019-11-28,30.42,http://www.thwater.com,山东省枣庄市市中区十里泉东路1号,水处理剂的研发、生产和销售。,0.2484,0.1917,0.6494,0.5297,0.25,0.199,0.6686,0.5442,10.7893,10.9337,10.8566,10.7266,2.3,1.75,5.98,4.94,5.8271,9.5022,8.1552,8.8357,4.9774,8.0394,6.4311,7.0628,1.7152,1.3559,4.5495,4.0109,2.4043,2.7839,2.7645,3.4503,2.1365,2.4421,2.4472,2.9221,69.2511,107.4771,80.7419,58.139,25.4888,22.6652,23.9387,18.7719
300802,矩子科技,深圳证券交易所,2019-11-14,22.04,http://www.jutze.com.cn,上海市徐汇区云锦路701号33层3301单元,智能设备及组件的研发、生产和销售。,0.1545,0.1086,0.2812,0.2244,0.16,0.11,0.3,0.24,5.6212,5.7304,5.896,5.7773,2.8,1.92,4.83,3.9,16.272,22.0458,16.2767,16.3483,14.1343,19.1851,14.501,14.2135,2.3968,1.6919,4.3543,3.5571,7.1097,8.8523,11.3008,10.641,5.7751,7.3647,9.4217,8.8315,185.283,428.1225,485.772,341.734,12.7409,10.619,8.6717,8.4275
300803,指南针,深圳证券交易所,2019-11-18,6.25,http://www.compass.cn,北京市昌平区七北路42号院TBD云集中心2号楼A座,"以证券工具型软件终端为载体,以互联网为平台,向投资者提供及时、专业的金融数据分析和证券投资咨询服务。",-0.1197,0.0411,0.1775,-0.0992,-0.12,0.04,0.18,-0.1,4.5224,4.6519,4.5803,4.2784,-2.65,0.88,3.88,-2.32,-12.496,12.5295,6.4024,-9.5941,-11.2502,6.971,7.3561,-6.7621,-0.7097,0.2572,1.3368,-0.7811,1.105,1.1362,1.2126,1.1641,1.105,1.1361,1.2125,1.1639,80.0078,86.4586,89.115,73.1511,73.4788,71.1626,65.8766,66.6914
300804,广康生化,深圳证券交易所,2023-06-27,42.45,http://www.greatchem.com.cn,广东省广州市天河区高普路97号A-B座6楼(601-603房),"专业从事农药原药、中间体、制剂的研发、生产和销售的国家高新技术企业,是国内琥珀酸脱氢酶抑制剂(SDHI)、三氯甲基硫类杀菌剂、联苯肼类杀螨剂、拟除虫菊酯类杀虫剂的主要供应商之一。",0.2944,0.2384,0.4064,0.2711,0.2989,0.24,0.46,0.34,17.6874,17.6189,17.3734,17.9133,1.68,1.36,2.34,1.51,4.529,11.7686,6.2861,7.2289,6.8569,9.9059,6.0749,5.6341,1.1302,0.9577,1.6423,1.1464,2.1235,2.0641,2.0403,2.8912,1.7469,1.7586,1.7207,2.5206,43.7579,89.689,75.1794,52.9315,32.0352,29.1311,29.7894,24.2618
300805,电声股份,深圳证券交易所,2019-11-21,10.2,http://www.brandmax.com.cn,广东省广州市天河区黄埔大道西平云路163号之四401室自编之01房,互动展示、零售终端管理、品牌传播等营销活动的策划、执行、监测、反馈服务。,0.0215,0.0112,0.0722,0.0688,0.03,0.01,0.08,0.07,3.5845,3.6107,3.5975,3.5957,0.7,0.34,2.16,2.04,0.9142,0.9579,1.5436,2.227,0.8324,0.9051,1.3574,1.7591,0.4616,0.2433,1.5013,1.4455,3.7991,4.0232,3.4755,3.5589,3.6779,3.84,3.3258,3.3798,204.5203,205.5706,181.7638,180.8081,22.7291,21.4056,24.7779,24.132
300806,斯迪克,深圳证券交易所,2019-11-25,11.27,http://www.sidike.com,江苏省太仓市青岛西路11号,功能性薄膜材料、电子级胶粘材料、热管理复合材料及薄膜包装材料的研发、生产和销售。,0.0721,0.0411,0.1237,0.1859,0.07,0.04,0.12,0.19,4.8508,4.8375,4.8,4.9381,1.49,0.85,2.58,3.77,0.9515,1.1997,2.2842,5.8934,2.4461,2.8083,2.8476,5.5944,0.4477,0.2556,0.7765,1.1782,0.8688,0.9219,0.8808,0.929,0.6104,0.6792,0.6155,0.6904,8.5075,11.2851,15.0581,13.248,69.8609,69.8969,69.8343,68.6969
300807,天迈科技,深圳证券交易所,2019-12-19,17.68,http://www.tiamaes.com,"河南省郑州市高新区莲花街316号10号楼106-606号房,108-608号房",基于车联网技术为城市公交运营、管理及服务提供综合解决方案。,-0.4901,-0.2949,-0.735,-0.728,-0.49,-0.29,-0.74,-0.73,7.5168,7.7133,8.0076,8.0892,-6.53,-3.82,-9.19,-9.01,-107.874,-146.6074,-27.9542,-56.1397,-91.8183,-150.5929,-22.7323,-48.7506,-4.9774,-2.9445,-6.9266,-7.1153,2.7771,2.9381,2.7898,3.1157,2.185,2.3477,2.2729,2.3559,48.2996,43.3987,50.9686,50.3034,23.6954,23.0238,24.5771,20.9812
300808,久量股份,深圳证券交易所,2019-11-29,11.04,http://www.dpled.com,"广州市白云区广州民营科技园北太路1637号亿凯大厦16层,深圳市福田区莲花街道福中社区福中一路1001号富德生命保险大厦37层",从事LED照明产品的设计、研发、生产和销售。,-0.0202,-0.0013,0.2583,0.2588,-0.0202,-0.0013,0.2583,0.2588,6.3833,6.5897,6.591,6.5915,-0.32,-0.02,3.92,3.93,-2.2685,-0.6326,9.8319,12.0159,-1.4413,-0.2049,8.6847,10.7433,-0.2454,-0.0158,3.0299,3.1203,2.7422,3.1333,2.767,3.2392,2.1025,2.3453,2.0026,2.3647,73.0418,70.3827,64.6919,45.9348,22.4183,21.7192,22.6285,20.4546
300809,华辰装备,深圳证券交易所,2019-12-04,18.77,http://www.hiecise.com,江苏省昆山市周市镇横长泾路333号,全自动数控轧辊磨床的研发、生产和销售。,0.1917,0.1105,0.4868,0.3994,0.19,0.11,0.47,0.38,6.2925,6.311,6.2017,6.1083,3,1.71,7.53,6.24,23.5764,25.3982,29.0916,33.3067,21.5351,22.3562,25.6175,28.8193,2.3574,1.3446,5.8957,4.8006,4.0677,3.9358,3.6006,3.5338,3.1026,3.0231,2.7309,2.6628,90.6935,88.1198,136.7954,101.1385,22.4764,23.076,24.7941,25.7449
300810,中科海讯,深圳证券交易所,2019-12-06,24.6,http://www.zhongkehaixun.com,北京市海淀区地锦路15号院6号楼,声纳领域相关产品的研发、生产和销售。,-0.4911,-0.1161,-1.3455,-0.3969,-0.4929,-0.1167,-1.3293,-0.3823,6.6625,7.0548,7.3404,8.316,-7.34,-1.65,-18.11,-4.6,-63.985,-32.1778,-113.7315,-37.8639,-54.6037,-27.4634,-96.5089,-33.2624,-5.211,-1.1763,-13.5295,-3.9597,2.7555,2.9167,3.2069,5.2454,1.9827,2.1844,2.5441,4.1655,32.1042,25.4549,83.8133,33.019,29.0878,28.269,25.9616,16.7918
300811,铂科新材,深圳证券交易所,2019-12-30,26.22,http://www.pocomagnetic.com,广东省深圳市南山区西丽街道曙光社区智谷研发楼B栋1301,"从事金属软磁粉、金属软磁粉芯和电感元件的研发、生产和销售,为电能变换各环节电力电子设备或系统实现高效稳定、节能环保运行提供高性能软磁材料、模块化电感以及整体解决方案。",0.6591,0.3593,1.2856,0.9504,0.51,0.3597,1.29,0.9518,7.3984,9.9591,9.5636,9.1702,8.93,3.61,13.45,10.36,27.5827,25.5078,25.4907,26.5734,23.2007,21.326,22.0623,22.1185,6.7007,2.7514,10.1761,8.0099,3.8558,4.3201,4.3626,4.2522,3.3142,3.6795,3.5663,3.4261,75.776,78.9979,84.4598,80.4879,24.5813,23.5124,24.0611,22.4455
300812,易天股份,深圳证券交易所,2020-01-09,21.46,http://www.etmade.com,广东省深圳市宝安区沙井街道沙头社区沙井南环路446号星展广场1栋A座401,平板显示模组设备的研发、生产和销售。,-0.2702,-0.1123,0.0876,0.1747,-0.24,-0.095,0.15,0.21,6.0664,6.2631,6.3559,6.4272,-3.95,-1.52,2.43,3.28,-31.9393,-29.6935,0.0328,3.3744,-23.9611,-21.27,2.2734,5.3764,-2.5718,-1.0666,0.8783,1.6917,1.9012,1.9977,2.2244,2.1673,0.7359,0.8147,0.9386,1.0526,18.0029,26.4024,22.6977,33.2111,43.0993,41.1927,36.8291,37.9816
300813,泰林生物,深圳证券交易所,2020-01-14,18.35,http://www.tailingood.com,浙江省杭州市滨江区南环路2930号,微生物检测与控制技术系统产品、有机物分析仪器等制药装备的研发、制造和销售。,0.0537,0.051,0.1697,0.1911,0.1,0.05,0.17,0.19,5.9563,6.0224,5.9681,6.1039,1.01,0.9,3.03,3.21,4.7699,7.2991,8.0704,11.1727,3.7536,6.9259,6.8352,10.2235,0.6177,0.5871,1.8947,2.1331,4.5543,4.9497,3.9476,5.2734,3.3821,3.7315,2.9553,4.346,221.3231,309.0877,245.3402,376.5647,31.4661,30.5172,33.2066,31.6348
300814,中富电路,深圳证券交易所,2021-08-12,8.4,http://www.jovepcb.com,广东省深圳市南山区蛇口招商局广场大厦6楼GH单元,从事印制电路板研发、生产和销售。,0.1445,0.0646,0.1487,0.1656,0.15,0.06,0.15,0.17,6.6288,6.6618,6.6093,6.4247,2.19,0.97,2.26,2.58,3.6248,3.8081,1.9236,3.3452,3.8236,3.824,2.1067,3.1274,1.04,0.5043,1.1557,1.6987,2.146,2.6649,2.5499,1.8545,1.667,2.0846,2.0247,1.2875,46.8328,41.6839,33.1907,44.6755,52.2752,47.9517,48.6352,34.0736
300815,玉禾田,深圳证券交易所,2020-01-23,29.55,http://www.eit-sz.com,广东省深圳市福田区车公庙泰然九路海松大厦A座18楼,物业清洁和市政环卫等环境卫生综合管理服务。,0.9553,0.4267,1.4626,1.3009,0.8198,0.3705,1.31,1.1528,9.7365,9.4565,9.086,8.9617,8.42,3.92,14.39,12.86,14.3788,12.7344,12.3234,14.8342,11.1842,9.9933,9.4632,11.5837,4.8947,2.2846,7.9412,7.7559,1.7717,1.8861,1.8888,2.0165,1.7553,1.8739,1.874,2.0058,27.992,33.0897,46.4914,47.9157,44.2477,43.1552,44.7287,41.1715
300816,艾可蓝,深圳证券交易所,2020-02-10,20.28,http://www.act-blue.com,安徽省池州市高新区玉镜路12号,发动机尾气后处理产品及与大气环保相关产品的研发、生产和销售。,0.5066,0.1955,0.1754,0.2194,0.45,0.1723,0.1336,0.2,10.3924,10.077,10.1577,10.1791,4.3,1.7,1.32,1.97,8.6703,6.8218,1.1522,2.3724,8.1973,6.5142,1.3406,2.3359,2.0376,0.8271,0.7958,0.9477,1.5107,1.5101,1.5607,1.4948,1.2483,1.1752,1.2152,1.1499,24.7182,14.5166,16.4064,13.3159,57.5159,56.7777,53.4262,55.6645
300817,双飞集团,深圳证券交易所,2020-02-18,18.37,http://www.sf-bearing.com,浙江省嘉善县干窑镇宏伟北路18号,自润滑轴承、自润滑轴承用复合材料及铜粉的研发、生产及销售。,0.1568,0.0754,0.3143,0.2567,0.156,0.0748,0.33,0.27,4.6001,5.8819,5.8069,5.7409,3.39,1.27,5.74,4.67,8.8378,7.4944,8.087,8.8626,8.2876,7.1771,7.294,8.1592,2.5987,1.0036,4.0699,3.4725,2.6977,3.1558,2.762,2.7717,1.9983,2.315,2.1274,2.0047,51.1709,68.2378,91.0468,67.025,21.0103,18.8578,22.0746,19.4078
300818,耐普矿机,深圳证券交易所,2020-02-12,21.14,http://www.naipu.com.cn,江西省上饶市上饶经济技术开发区经开大道318号,从事重型矿山选矿装备及其新材料耐磨备件的研发、生产、销售及服务等业务。,0.5511,0.3705,0.7957,0.7846,0.563,0.373,0.7725,0.8667,9.6184,12.8109,12.6893,12.6895,5.72,2.9,6.01,6.07,16.5732,19.1182,10.921,14.3665,13.4705,15.7957,8.9105,12.6769,3.6422,1.7075,3.5003,3.6932,2.6598,2.2495,2.229,2.7018,1.9746,1.6986,1.8186,2.1788,112.7648,81.1175,116.1377,116.9918,35.9231,40.4467,43.6961,39.8347
300819,聚杰微纤,深圳证券交易所,2020-03-12,15.07,http://www.jujie.com,江苏省苏州市吴江区八坼镇交通路68号,超细复合纤维面料及制成品的研发、生产、销售。,0.2877,0.0768,0.5011,0.5038,0.29,0.08,0.5,0.5,5.7313,5.8201,5.7446,5.7437,5,1.3,8.68,8.67,14.6288,11.5638,12.1442,14.936,12.7306,9.6066,10.9162,13.4168,4.255,1.1456,7.3341,7.3803,3.9274,4.5238,3.7359,3.6912,3.1981,3.5134,3.0224,3.0862,149.3073,211.7921,208.0226,220.932,14.9347,12.8983,15.6406,15.581
300820,英杰电气,深圳证券交易所,2020-02-13,33.66,http://www.injet.cn,四川省德阳市金沙江西路686号,以功率控制电源、特种电源为代表的工业电源设备研发、生产与销售。,0.848,0.3808,1.9576,1.2703,0.81,0.36,1.99,1.2947,10.2375,10.1503,9.7365,8.9744,7.86,3.57,20.11,14.16,27.448,27.2286,28.1778,28.8422,23.4413,22.4047,24.3664,24.7104,4.597,2.0869,11.0717,7.1511,2.1557,2.1519,2.0781,1.8987,1.0804,1.0817,1.0053,0.8743,35.9371,24.1834,25.7511,19.9403,43.2204,43.4848,44.9288,49.4731
300821,东岳硅材,深圳证券交易所,2020-03-12,6.9,http://www.dyyjg.com,山东省淄博市桓台县唐山镇工业路3799号,从事有机硅材料的研发、生产和销售。,0.0542,0.0381,-0.2263,-0.2378,0.05,0.04,-0.23,-0.24,4.1217,4.1056,4.0674,4.0268,1.32,0.93,-5.55,-5.9,2.6756,3.8166,-6.1817,-7.7501,2.374,3.2054,-5.6557,-7.9078,1.0082,0.7335,-4.2924,-4.4216,1.7658,1.8517,1.6786,1.624,1.4942,1.4621,1.3443,1.4246,44.492,26.7267,41.7877,56.5087,23.2234,20.8634,22.8044,25.0745
300822,贝仕达克,深圳证券交易所,2020-03-13,23.57,http://www.szbtk.com,"广东省深圳市龙岗区龙岗街道龙西社区学园路第三工业区22栋,23栋,34栋,37栋",智能控制器及智能产品的研发、生产和销售。,0.0873,0.0483,0.1389,0.1306,0.1211,0.0696,0.1984,0.161,4.0245,5.2635,5.2454,5.2124,3.01,1.32,3.78,3.09,7.9849,7.2672,5.1638,5.8524,6.6323,5.7066,3.8462,4.483,1.7695,0.7562,2.1432,1.9931,3.4276,3.7133,3.4995,3.2145,2.7425,2.9783,2.81,2.6858,169.7723,190.9231,193.594,151.9446,18.6652,17.4475,18.597,19.2413
300823,建科智能,深圳证券交易所,2020-03-19,16.58,http://www.tjkmachinery.com,天津市北辰区陆路港物流装备产业园陆港五纬路7号,"中高端数控钢筋加工装备的研发、设计、生产和销售,并提供数控钢筋加工的整体解决方案。",0.1539,0.1138,0.6874,0.4651,0.15,0.12,0.62,0.43,7.1676,10.5257,10.4045,10.2158,2.09,1.11,5.91,4.21,12.4194,13.3409,13.646,11.3274,9.9173,10.9315,13.9523,13.0283,1.6721,0.8488,5.0815,3.435,3.1524,3.3487,3.1641,2.8967,2.0404,2.2516,2.1761,1.9772,72.3221,99.2955,96.7033,88.4458,21.1769,20.2753,21.8648,23.6073
300824,北鼎股份,深圳证券交易所,2020-06-19,5.91,http://www.buydeem.com,"广东省深圳市南山区桃源街道福光社区留仙大道3333号塘朗城广场(西区)A座,B座,C座A座3801",高品质的厨房小家电及配套产品和服务的研发、生产和销售。,0.0978,0.0692,0.2187,0.1604,0.0979,0.0692,0.2187,0.1604,2.1407,2.3463,2.2753,2.229,4.57,2.95,9.61,7.2,10.6193,16.3557,11.8174,12.0811,9.9084,14.1784,10.7258,11.0853,3.5193,2.4859,7.3603,5.1962,5.0838,6.6081,4.204,3.5503,4.2385,5.7622,3.6694,3.1054,204.8376,329.4267,168.1002,169.3322,22.9714,15.7541,23.4087,27.8079
300825,阿尔特,深圳证券交易所,2020-03-27,6.14,http://www.iat-auto.com,北京市北京经济技术开发区凉水河二街7号院,燃油汽车和新能源汽车的整车设计及其他汽车行业相关的技术服务。,-0.0402,0.0383,0.0577,0.06,-0.032,0.0421,0.0731,0.0677,4.8619,4.9408,4.9188,4.8036,-0.65,0.84,1.47,1.39,-7.1595,6.6881,5.9045,5.6428,-5.1032,7.5593,3.3496,4.9421,-0.6072,0.5688,0.8468,0.9099,2.9114,3.188,2.919,3.4127,1.9734,2.4525,2.2434,2.4224,41.6965,62.1123,86.3176,101.01,24.9514,24.8721,25.6102,24.6994
300826,测绘股份,深圳证券交易所,2020-04-03,22.88,http://www.njcky.com,江苏省南京市建邺区创意路88号,主要从事地理信息产业中的测绘地理信息服务业务。,0.0544,0.0321,0.327,0.1229,0.06,0.04,0.31,0.12,8.0705,8.1443,8.1879,8.1765,0.71,0.44,3.48,1.5,4.2833,5.7624,7.2569,5.8731,3.9951,5.1242,6.7399,4.7951,0.3437,0.2022,2.0181,0.7209,2.0751,2.0827,2.0386,2.0878,1.3479,1.3728,1.3708,1.2783,54.2504,61.5088,74.1251,70.1689,47.1754,46.9353,47.5336,50.2658
300827,上能电气,深圳证券交易所,2020-04-10,21.64,http://www.si-neng.com,江苏省无锡市惠山区和惠路6号,电力电子设备的研发、生产、销售。,0.4468,0.1413,0.797,0.5856,0.45,0.14,0.81,0.59,5.2794,5.0632,4.9057,4.5435,8.5,2.82,16.28,12.89,8.8149,7.2008,6.094,6.3913,8.3063,7.1112,5.7849,6.2964,2.4101,0.8116,4.1114,3.5501,1.2556,1.2984,1.2315,1.3095,0.9679,0.989,0.9639,0.9424,29.635,25.8444,40.7287,32.7339,71.4328,70.8183,74.5997,72.4573
300828,锐新科技,深圳证券交易所,2020-04-21,12.26,http://www.ruixin-eht.com,天津新技术产业园区华苑产业区(环外)海泰北道5号,从事工业精密铝合金部件的研发、生产和销售。,0.1596,0.079,0.4524,0.3585,0.16,0.08,0.45,0.36,4.6421,4.775,4.7361,5.0346,3.44,1.65,9.55,7.12,10.072,10.9472,12.1505,12.4971,9.0958,9.2984,11.3379,11.815,3.102,1.5086,8.7418,6.6092,6.0573,7.1114,7.4236,9.2337,3.9437,4.8378,4.8089,6.2544,108.5247,124.4232,51.8864,41.7987,9.7786,8.8042,8.4808,7.1788
300829,金丹科技,深圳证券交易所,2020-04-22,22.53,http://www.hnjindan.com,河南省周口市郸城县金丹大道08号,乳酸、乳酸盐、乳酸酯、混合物等系列产品的研发、生产及销售。,0.3137,0.0861,0.3661,0.4909,0.34,0.09,0.47,0.52,9.6796,9.5211,9.4338,9.4867,3.4,0.99,5,5.53,8.6358,4.5913,5.5754,8.7558,7.9237,4.4439,4.6631,8.3189,1.7152,0.4383,1.9441,2.6513,1.3938,1.3663,2.0791,2.4657,1.0277,0.9639,1.3534,1.9523,51.4192,31.4431,37.057,118.4969,47.2479,51.6731,49.9914,48.4689
300830,金现代,深圳证券交易所,2020-05-06,4.4,http://www.jxdinfo.com,山东省济南市高新区新泺大街1166号奥盛大厦2号楼21层东区2101,行业数字化解决方案、应用软件开发平台(aPaaS)的开发、服务与销售。,-0.059,-0.0338,0.0292,-0.1132,-0.06,-0.03,0.03,-0.11,2.7326,2.7832,2.8171,2.6475,-2.17,-1.22,1.04,-4.27,-40.4202,-29.0648,1.2608,-23.3985,-23.0207,-28.6845,2.4706,-21.8366,-1.7211,-0.9735,0.8164,-3.8796,10.4454,12.2058,9.4949,8.8637,8.9803,10.9146,8.8761,7.3763,90.0587,48.1003,226.3466,17.5666,20.3315,19.7462,21.1583,9.294
300831,派瑞股份,深圳证券交易所,2020-05-07,3.98,http://www.chinaxaperi.com,陕西省西安市高新区锦业二路13号,电力半导体器件和装置的研发、生产、实验调试和销售服务。,0.1461,0.0229,0.069,0.0065,0.1462,0.0229,0.0688,0.0063,2.8347,2.7235,2.7006,2.6381,5.16,0.84,2.55,0.24,42.8341,23.1361,20.7434,4.8921,38.6454,21.4077,18.9039,2.9565,4.7954,0.7896,2.3652,0.2279,12.7877,14.7818,11.8191,12.0243,10.8726,12.3007,9.8874,10.0347,646.7745,637.0841,548.2381,605.2763,6.8593,5.9436,7.3864,7.2002
300832,新产业,深圳证券交易所,2020-05-12,31.39,http://www.snibe.com,广东省深圳市坪山区坑梓街道金沙社区锦绣东路23号新产业生物大厦,研发、生产及销售系列全自动化学发光免疫分析仪器及配套试剂。,1.1495,0.5425,2.1046,1.5103,1.1495,0.5425,2.1043,1.51,9.7304,10.1366,9.6019,9.0368,11.81,5.35,21.92,16.71,47.8706,47.6573,48.2337,47.0051,40.8492,41.7279,42.0814,40.8068,10.8254,4.9705,20.1113,15.372,7.735,9.7193,8.5616,9.3896,6.1816,7.9082,7.0116,7.7493,177.9697,212.2935,236.3903,210.4901,8.3603,7.119,8.2468,8.0252
300833,浩洋股份,深圳证券交易所,2020-05-20,52.09,http://www.terbly.com,广东省广州市番禺区石碁镇海涌路109号(厂房),舞台娱乐灯光设备、建筑照明设备和桁架等产品的研发、生产与销售。,1.6174,1.2041,4.3803,3.7103,1.6044,1.1924,4.3423,3.6823,18.4047,28.805,27.6522,26.9344,8.72,4.14,15.7,13.67,36.3903,38.2423,33.8603,36.9404,30.5931,32.2147,28.307,30.9554,7.8987,3.7605,14.1932,12.351,9.6162,9.7341,9.4396,9.9419,8.5336,8.7973,8.6034,8.9436,438.3056,522.2434,523.3932,550.2803,9.3117,9.1972,9.5673,9.5179
300834,星辉环材,深圳证券交易所,2022-01-13,55.57,http://www.rastarchem.cn,广东省汕头保税区通洋路37号,高分子合成材料聚苯乙烯(PS)研发、生产与销售。,0.2586,0.1137,0.4136,0.2767,0.26,0.11,0.41,0.28,15.0492,15.1753,15.4971,15.3643,1.72,0.75,2.67,1.8,6.6611,6.9281,5.9101,5.1889,6.0574,6.0613,5.0192,4.6347,1.3088,0.6515,2.308,1.508,2.5636,2.1295,2.0401,2.2207,2.3548,1.8011,1.7487,1.9054,174.6592,63.0629,98.2827,88.209,23.8401,13.076,13.5242,16.2543
300835,龙磁科技,深圳证券交易所,2020-05-25,20.0,http://www.sinomagtech.com,安徽省合肥市政务区南二环路3818号天鹅湖万达广场1号楼23层,从事永磁铁氧体新型功能材料的研发、生产和销售。,0.5255,0.2447,0.6376,0.5709,0.5438,0.2562,0.62,0.54,8.7839,8.9769,8.7424,8.6879,6.17,2.85,7.03,6.25,12.8158,12.5428,7.89,9.3832,11.2869,11.5971,7.1578,8.8008,2.8867,1.3584,3.612,3.4251,1.2344,1.3293,1.3924,1.4924,0.7251,0.8163,0.8178,0.8536,20.0623,31.4949,27.1416,23.0758,49.508,47.8868,48.0949,46.7832
300836,佰奥智能,深圳证券交易所,2020-05-28,28.18,http://www.kstopa.com.cn,江苏省昆山市玉山镇龙华路8号,"智能装备及其零组件的研发、设计、生产和销售,为客户实现智能制造提供成套装备及相关零组件。",0.2196,0.2536,-0.223,0.061,0.223,0.2555,-0.21,0.0661,8.2317,8.2651,8.2463,8.5249,2.69,3.08,-2.58,0.78,6.9514,25.8885,-2.1696,1.3235,6.9658,23.9419,-2.5097,1.1978,1.7048,1.7386,-1.5724,0.3794,2.2956,1.9624,1.9073,1.7279,1.5961,1.303,1.3171,0.895,19.6272,44.8914,9.2926,10.153,36.1076,43.354,41.8499,46.953
300837,浙矿股份,深圳证券交易所,2020-06-05,17.57,http://www.cnzkzg.com,浙江省长兴县和平镇工业园区,破碎、筛选成套设备的研发、设计、生产和销售。,0.8146,0.615,1.0684,1.2878,0.8132,0.62,1.07,1.29,14.0536,14.1511,13.5241,13.8443,5.79,4.35,7.91,9.32,23.057,25.6776,23.4733,29.5975,19.513,22.0891,19.4977,24.5227,3.5942,2.8286,4.9069,6.1032,3.2593,3.6736,3.1962,3.5474,2.0856,2.344,1.9699,2.3721,120.7491,138.9426,134.2308,133.9384,35.669,33.1774,36.1457,32.9898
300838,浙江力诺,深圳证券交易所,2020-06-08,10.78,http://www.zj-lenor.com,浙江省温州市瑞安市上望街道望海路2899号,工业控制阀的研发、生产和销售。,0.1702,0.0483,0.7805,0.586,0.16,0.05,0.78,0.59,7.2727,7.3984,7.3412,7.1212,2.26,0.66,10.63,8.23,5.5441,3.7591,10.4579,10.8434,5.1258,3.647,9.6348,9.9979,1.4422,0.4535,7.3554,5.4842,1.9268,2.4971,2.3575,2.2626,1.545,2.026,1.9052,1.7883,11.6317,16.2379,24.0382,20.8606,38.8631,30.4857,30.8175,33.3513
